"","ID","mean_age","percentage_inside","ca","forest_cover","forest_connectivity","forest_early_ss","forest_late_ss","forest_type","as.numeric.elevation.","geometry","buffer"
"11","MX_DR_FC11",2,106.683932071856,71.7118812250056,0.859198355601233,93.7422552664188,0.102870813397129,0.897129186602871,"dry",105.256844,"POINT (3247444 537746.9)","POLYGON ((3247944 537746.9, 3247944 537720.8, 3247942 537694.7, 3247938 537668.7, 3247933 537643, 3247927 537617.5, 3247920 537592.4, 3247911 537567.7, 3247901 537543.6, 3247890 537519.9, 3247877 537496.9, 3247864 537474.6, 3247849 537453, 3247833 537432.3, 3247816 537412.4, 3247798 537393.4, 3247779 537375.4, 3247759 537358.4, 3247738 537342.4, 3247717 537327.6, 3247694 537313.9, 3247671 537301.4, 3247648 537290.2, 3247624 537280.1, 3247599 537271.4, 3247574 537264, 3247548 537257.9, 3247523 537253.1, 3247497 537249.7, 3247471 537247.6, 3247444 537246.9, 3247418 537247.6, 3247392 537249.7, 3247366 537253.1, 3247340 537257.9, 3247315 537264, 3247290 537271.4, 3247265 537280.1, 3247241 537290.2, 3247217 537301.4, 3247194 537313.9, 3247172 537327.6, 3247150 537342.4, 3247130 537358.4, 3247110 537375.4, 3247091 537393.4, 3247073 537412.4, 3247056 537432.3, 3247040 537453, 3247025 537474.6, 3247011 537496.9, 3246999 537519.9, 3246988 537543.6, 3246978 537567.7, 3246969 537592.4, 3246961 537617.5, 3246955 537643, 3246951 537668.7, 3246947 537694.7, 3246945 537720.8, 3246944 537746.9, 3246945 537773.1, 3246947 537799.2, 3246951 537825.1, 3246955 537850.9, 3246961 537876.3, 3246969 537901.4, 3246978 537926.1, 3246988 537950.3, 3246999 537973.9, 3247011 537996.9, 3247025 538019.3, 3247040 538040.8, 3247056 538061.6, 3247073 538081.5, 3247091 538100.5, 3247110 538118.5, 3247130 538135.5, 3247150 538151.4, 3247172 538166.3, 3247194 538179.9, 3247217 538192.4, 3247241 538203.7, 3247265 538213.7, 3247290 538222.5, 3247315 538229.9, 3247340 538236, 3247366 538240.8, 3247392 538244.2, 3247418 538246.2, 3247444 538246.9, 3247471 538246.2, 3247497 538244.2, 3247523 538240.8, 3247548 538236, 3247574 538229.9, 3247599 538222.5, 3247624 538213.7, 3247648 538203.7, 3247671 538192.4, 3247694 538179.9, 3247717 538166.3, 3247738 538151.4, 3247759 538135.5, 3247779 538118.5, 3247798 538100.5, 3247816 538081.5, 3247833 538061.6, 3247849 538040.8, 3247864 538019.3, 3247877 537996.9, 3247890 537973.9, 3247901 537950.3, 3247911 537926.1, 3247920 537901.4, 3247927 537876.3, 3247933 537850.9, 3247938 537825.1, 3247942 537799.2, 3247944 537773.1, 3247944 537746.9))"
"12","MX_DR_FC12",2,106.136349497473,75.2288514764711,0.90599173553719,94.9822904368359,0.101366742596811,0.898633257403189,"dry",99.72242,"POINT (3247736 537597.6)","POLYGON ((3248236 537597.6, 3248235 537571.4, 3248233 537545.3, 3248230 537519.4, 3248225 537493.6, 3248219 537468.2, 3248211 537443.1, 3248203 537418.4, 3248193 537394.2, 3248181 537370.6, 3248169 537347.6, 3248155 537325.3, 3248140 537303.7, 3248124 537282.9, 3248107 537263, 3248089 537244, 3248070 537226, 3248051 537209, 3248030 537193.1, 3248008 537178.3, 3247986 537164.6, 3247963 537152.1, 3247939 537140.8, 3247915 537130.8, 3247890 537122.1, 3247865 537114.6, 3247840 537108.5, 3247814 537103.7, 3247788 537100.3, 3247762 537098.3, 3247736 537097.6, 3247710 537098.3, 3247684 537100.3, 3247658 537103.7, 3247632 537108.5, 3247607 537114.6, 3247581 537122.1, 3247557 537130.8, 3247533 537140.8, 3247509 537152.1, 3247486 537164.6, 3247464 537178.3, 3247442 537193.1, 3247421 537209, 3247401 537226, 3247382 537244, 3247364 537263, 3247347 537282.9, 3247331 537303.7, 3247317 537325.3, 3247303 537347.6, 3247290 537370.6, 3247279 537394.2, 3247269 537418.4, 3247260 537443.1, 3247253 537468.2, 3247247 537493.6, 3247242 537519.4, 3247239 537545.3, 3247237 537571.4, 3247236 537597.6, 3247237 537623.8, 3247239 537649.9, 3247242 537675.8, 3247247 537701.5, 3247253 537727, 3247260 537752.1, 3247269 537776.8, 3247279 537801, 3247290 537824.6, 3247303 537847.6, 3247317 537869.9, 3247331 537891.5, 3247347 537912.3, 3247364 537932.2, 3247382 537951.1, 3247401 537969.2, 3247421 537986.2, 3247442 538002.1, 3247464 538016.9, 3247486 538030.6, 3247509 538043.1, 3247533 538054.4, 3247557 538064.4, 3247581 538073.1, 3247607 538080.6, 3247632 538086.7, 3247658 538091.4, 3247684 538094.9, 3247710 538096.9, 3247736 538097.6, 3247762 538096.9, 3247788 538094.9, 3247814 538091.4, 3247840 538086.7, 3247865 538080.6, 3247890 538073.1, 3247915 538064.4, 3247939 538054.4, 3247963 538043.1, 3247986 538030.6, 3248008 538016.9, 3248030 538002.1, 3248051 537986.2, 3248070 537969.2, 3248089 537951.1, 3248107 537932.2, 3248124 537912.3, 3248140 537891.5, 3248155 537869.9, 3248169 537847.6, 3248181 537824.6, 3248193 537801, 3248203 537776.8, 3248211 537752.1, 3248219 537727, 3248225 537701.5, 3248230 537675.8, 3248233 537649.9, 3248235 537623.8, 3248236 537597.6))"
"13","MX_DR_FC13",2,106.137300987886,76.4297681477033,0.920454545454545,95.7607433217189,0.058361391694725,0.941638608305275,"dry",105.850044,"POINT (3247990 537366.5)","POLYGON ((3248490 537366.5, 3248489 537340.3, 3248487 537314.3, 3248484 537288.3, 3248479 537262.6, 3248473 537237.1, 3248465 537212, 3248457 537187.3, 3248447 537163.1, 3248435 537139.5, 3248423 537116.5, 3248409 537094.2, 3248394 537072.6, 3248378 537051.9, 3248361 537032, 3248343 537013, 3248324 536994.9, 3248304 536977.9, 3248284 536962, 3248262 536947.2, 3248240 536933.5, 3248217 536921, 3248193 536909.7, 3248169 536899.7, 3248144 536891, 3248119 536883.6, 3248094 536877.4, 3248068 536872.7, 3248042 536869.3, 3248016 536867.2, 3247990 536866.5, 3247964 536867.2, 3247938 536869.3, 3247912 536872.7, 3247886 536877.4, 3247860 536883.6, 3247835 536891, 3247811 536899.7, 3247786 536909.7, 3247763 536921, 3247740 536933.5, 3247718 536947.2, 3247696 536962, 3247675 536977.9, 3247655 536994.9, 3247636 537013, 3247618 537032, 3247601 537051.9, 3247585 537072.6, 3247570 537094.2, 3247557 537116.5, 3247544 537139.5, 3247533 537163.1, 3247523 537187.3, 3247514 537212, 3247507 537237.1, 3247501 537262.6, 3247496 537288.3, 3247493 537314.3, 3247491 537340.3, 3247490 537366.5, 3247491 537392.7, 3247493 537418.8, 3247496 537444.7, 3247501 537470.5, 3247507 537495.9, 3247514 537521, 3247523 537545.7, 3247533 537569.9, 3247544 537593.5, 3247557 537616.5, 3247570 537638.8, 3247585 537660.4, 3247601 537681.2, 3247618 537701.1, 3247636 537720.1, 3247655 537738.1, 3247675 537755.1, 3247696 537771, 3247718 537785.9, 3247740 537799.5, 3247763 537812, 3247786 537823.3, 3247811 537833.3, 3247835 537842, 3247860 537849.5, 3247886 537855.6, 3247912 537860.4, 3247938 537863.8, 3247964 537865.8, 3247990 537866.5, 3248016 537865.8, 3248042 537863.8, 3248068 537860.4, 3248094 537855.6, 3248119 537849.5, 3248144 537842, 3248169 537833.3, 3248193 537823.3, 3248217 537812, 3248240 537799.5, 3248262 537785.9, 3248284 537771, 3248304 537755.1, 3248324 537738.1, 3248343 537720.1, 3248361 537701.1, 3248378 537681.2, 3248394 537660.4, 3248409 537638.8, 3248423 537616.5, 3248435 537593.5, 3248447 537569.9, 3248457 537545.7, 3248465 537521, 3248473 537495.9, 3248479 537470.5, 3248484 537444.7, 3248487 537418.8, 3248489 537392.7, 3248490 537366.5))"
"14","MX_DR_FC14",2,106.357008501621,76.6871074343959,0.921649484536082,95.4282407407407,0.0794183445190157,0.920581655480984,"dry",104.456573,"POINT (3247947 537258.3)","POLYGON ((3248447 537258.3, 3248446 537232.1, 3248444 537206.1, 3248441 537180.1, 3248436 537154.4, 3248430 537128.9, 3248422 537103.8, 3248414 537079.1, 3248404 537054.9, 3248392 537031.3, 3248380 537008.3, 3248366 536986, 3248351 536964.4, 3248335 536943.7, 3248318 536923.8, 3248300 536904.8, 3248281 536886.7, 3248261 536869.7, 3248241 536853.8, 3248219 536839, 3248197 536825.3, 3248174 536812.8, 3248150 536801.5, 3248126 536791.5, 3248101 536782.8, 3248076 536775.4, 3248051 536769.2, 3248025 536764.5, 3247999 536761.1, 3247973 536759, 3247947 536758.3, 3247921 536759, 3247895 536761.1, 3247869 536764.5, 3247843 536769.2, 3247817 536775.4, 3247792 536782.8, 3247768 536791.5, 3247743 536801.5, 3247720 536812.8, 3247697 536825.3, 3247674 536839, 3247653 536853.8, 3247632 536869.7, 3247612 536886.7, 3247593 536904.8, 3247575 536923.8, 3247558 536943.7, 3247542 536964.4, 3247527 536986, 3247514 537008.3, 3247501 537031.3, 3247490 537054.9, 3247480 537079.1, 3247471 537103.8, 3247464 537128.9, 3247458 537154.4, 3247453 537180.1, 3247450 537206.1, 3247447 537232.1, 3247447 537258.3, 3247447 537284.5, 3247450 537310.6, 3247453 537336.5, 3247458 537362.3, 3247464 537387.7, 3247471 537412.8, 3247480 537437.5, 3247490 537461.7, 3247501 537485.3, 3247514 537508.3, 3247527 537530.6, 3247542 537552.2, 3247558 537573, 3247575 537592.9, 3247593 537611.9, 3247612 537629.9, 3247632 537646.9, 3247653 537662.8, 3247674 537677.7, 3247697 537691.3, 3247720 537703.8, 3247743 537715.1, 3247768 537725.1, 3247792 537733.8, 3247817 537741.3, 3247843 537747.4, 3247869 537752.2, 3247895 537755.6, 3247921 537757.6, 3247947 537758.3, 3247973 537757.6, 3247999 537755.6, 3248025 537752.2, 3248051 537747.4, 3248076 537741.3, 3248101 537733.8, 3248126 537725.1, 3248150 537715.1, 3248174 537703.8, 3248197 537691.3, 3248219 537677.7, 3248241 537662.8, 3248261 537646.9, 3248281 537629.9, 3248300 537611.9, 3248318 537592.9, 3248335 537573, 3248351 537552.2, 3248366 537530.6, 3248380 537508.3, 3248392 537485.3, 3248404 537461.7, 3248414 537437.5, 3248422 537412.8, 3248430 537387.7, 3248436 537362.3, 3248441 537336.5, 3248444 537310.6, 3248446 537284.5, 3248447 537258.3))"
"15","MX_DR_FC15",2,106.245962377662,75.0572919520094,0.902992776057791,94.8520710059172,0.101482326111745,0.898517673888255,"dry",102.68338,"POINT (3247707 537604.4)","POLYGON ((3248207 537604.4, 3248206 537578.2, 3248204 537552.1, 3248201 537526.2, 3248196 537500.4, 3248190 537475, 3248183 537449.9, 3248174 537425.2, 3248164 537401, 3248153 537377.4, 3248140 537354.4, 3248126 537332.1, 3248112 537310.5, 3248096 537289.7, 3248079 537269.8, 3248061 537250.8, 3248042 537232.8, 3248022 537215.8, 3248001 537199.9, 3247979 537185.1, 3247957 537171.4, 3247934 537158.9, 3247910 537147.6, 3247886 537137.6, 3247862 537128.9, 3247837 537121.4, 3247811 537115.3, 3247785 537110.6, 3247759 537107.1, 3247733 537105.1, 3247707 537104.4, 3247681 537105.1, 3247655 537107.1, 3247629 537110.6, 3247603 537115.3, 3247578 537121.4, 3247553 537128.9, 3247528 537137.6, 3247504 537147.6, 3247480 537158.9, 3247457 537171.4, 3247435 537185.1, 3247413 537199.9, 3247392 537215.8, 3247373 537232.8, 3247354 537250.8, 3247336 537269.8, 3247319 537289.7, 3247303 537310.5, 3247288 537332.1, 3247274 537354.4, 3247262 537377.4, 3247250 537401, 3247240 537425.2, 3247232 537449.9, 3247224 537475, 3247218 537500.4, 3247213 537526.2, 3247210 537552.1, 3247208 537578.2, 3247207 537604.4, 3247208 537630.6, 3247210 537656.7, 3247213 537682.6, 3247218 537708.4, 3247224 537733.8, 3247232 537758.9, 3247240 537783.6, 3247250 537807.8, 3247262 537831.4, 3247274 537854.4, 3247288 537876.7, 3247303 537898.3, 3247319 537919.1, 3247336 537939, 3247354 537958, 3247373 537976, 3247392 537993, 3247413 538008.9, 3247435 538023.7, 3247457 538037.4, 3247480 538049.9, 3247504 538061.2, 3247528 538071.2, 3247553 538079.9, 3247578 538087.4, 3247603 538093.5, 3247629 538098.2, 3247655 538101.7, 3247681 538103.7, 3247707 538104.4, 3247733 538103.7, 3247759 538101.7, 3247785 538098.2, 3247811 538093.5, 3247837 538087.4, 3247862 538079.9, 3247886 538071.2, 3247910 538061.2, 3247934 538049.9, 3247957 538037.4, 3247979 538023.7, 3248001 538008.9, 3248022 537993, 3248042 537976, 3248061 537958, 3248079 537939, 3248096 537919.1, 3248112 537898.3, 3248126 537876.7, 3248140 537854.4, 3248153 537831.4, 3248164 537807.8, 3248174 537783.6, 3248183 537758.9, 3248190 537733.8, 3248196 537708.4, 3248201 537682.6, 3248204 537656.7, 3248206 537630.6, 3248207 537604.4))"
"16","MX_DR_FC16",2,106.140215978577,42.1178632553561,0.507231404958678,80.5763073639274,0.0977596741344195,0.90224032586558,"dry",127.922043,"POINT (3246661 536556.2)","POLYGON ((3247161 536556.2, 3247161 536530, 3247158 536503.9, 3247155 536478, 3247150 536452.3, 3247144 536426.8, 3247137 536401.7, 3247128 536377, 3247118 536352.8, 3247107 536329.2, 3247094 536306.2, 3247081 536283.9, 3247066 536262.3, 3247050 536241.6, 3247033 536221.6, 3247015 536202.7, 3246996 536184.6, 3246976 536167.6, 3246955 536151.7, 3246934 536136.9, 3246911 536123.2, 3246888 536110.7, 3246865 536099.4, 3246840 536089.4, 3246816 536080.7, 3246791 536073.2, 3246765 536067.1, 3246739 536062.4, 3246713 536059, 3246687 536056.9, 3246661 536056.2, 3246635 536056.9, 3246609 536059, 3246583 536062.4, 3246557 536067.1, 3246532 536073.2, 3246507 536080.7, 3246482 536089.4, 3246458 536099.4, 3246434 536110.7, 3246411 536123.2, 3246389 536136.9, 3246367 536151.7, 3246347 536167.6, 3246327 536184.6, 3246308 536202.7, 3246290 536221.6, 3246273 536241.6, 3246257 536262.3, 3246242 536283.9, 3246228 536306.2, 3246216 536329.2, 3246204 536352.8, 3246194 536377, 3246186 536401.7, 3246178 536426.8, 3246172 536452.3, 3246167 536478, 3246164 536503.9, 3246162 536530, 3246161 536556.2, 3246162 536582.4, 3246164 536608.5, 3246167 536634.4, 3246172 536660.2, 3246178 536685.6, 3246186 536710.7, 3246194 536735.4, 3246204 536759.6, 3246216 536783.2, 3246228 536806.2, 3246242 536828.5, 3246257 536850.1, 3246273 536870.9, 3246290 536890.8, 3246308 536909.8, 3246327 536927.8, 3246347 536944.8, 3246367 536960.7, 3246389 536975.5, 3246411 536989.2, 3246434 537001.7, 3246458 537013, 3246482 537023, 3246507 537031.7, 3246532 537039.2, 3246557 537045.3, 3246583 537050.1, 3246609 537053.5, 3246635 537055.5, 3246661 537056.2, 3246687 537055.5, 3246713 537053.5, 3246739 537050.1, 3246765 537045.3, 3246791 537039.2, 3246816 537031.7, 3246840 537023, 3246865 537013, 3246888 537001.7, 3246911 536989.2, 3246934 536975.5, 3246955 536960.7, 3246976 536944.8, 3246996 536927.8, 3247015 536909.8, 3247033 536890.8, 3247050 536870.9, 3247066 536850.1, 3247081 536828.5, 3247094 536806.2, 3247107 536783.2, 3247118 536759.6, 3247128 536735.4, 3247137 536710.7, 3247144 536685.6, 3247150 536660.2, 3247155 536634.4, 3247158 536608.5, 3247161 536582.4, 3247161 536556.2))"
"17","MX_DR_FC17",2,106.140806533607,41.3458453952783,0.497933884297521,80.2173913043478,0.103734439834025,0.896265560165975,"dry",119.997406,"POINT (3246721 536408.2)","POLYGON ((3247221 536408.2, 3247221 536382, 3247218 536355.9, 3247215 536330, 3247210 536304.3, 3247204 536278.8, 3247197 536253.7, 3247188 536229, 3247178 536204.8, 3247167 536181.2, 3247154 536158.2, 3247141 536135.9, 3247126 536114.3, 3247110 536093.5, 3247093 536073.6, 3247075 536054.7, 3247056 536036.6, 3247036 536019.6, 3247015 536003.7, 3246994 535988.9, 3246971 535975.2, 3246948 535962.7, 3246925 535951.4, 3246900 535941.4, 3246876 535932.7, 3246851 535925.2, 3246825 535919.1, 3246799 535914.4, 3246773 535910.9, 3246747 535908.9, 3246721 535908.2, 3246695 535908.9, 3246669 535910.9, 3246643 535914.4, 3246617 535919.1, 3246592 535925.2, 3246567 535932.7, 3246542 535941.4, 3246518 535951.4, 3246494 535962.7, 3246471 535975.2, 3246449 535988.9, 3246427 536003.7, 3246407 536019.6, 3246387 536036.6, 3246368 536054.7, 3246350 536073.6, 3246333 536093.5, 3246317 536114.3, 3246302 536135.9, 3246288 536158.2, 3246276 536181.2, 3246264 536204.8, 3246254 536229, 3246246 536253.7, 3246238 536278.8, 3246232 536304.3, 3246227 536330, 3246224 536355.9, 3246222 536382, 3246221 536408.2, 3246222 536434.4, 3246224 536460.5, 3246227 536486.4, 3246232 536512.2, 3246238 536537.6, 3246246 536562.7, 3246254 536587.4, 3246264 536611.6, 3246276 536635.2, 3246288 536658.2, 3246302 536680.5, 3246317 536702.1, 3246333 536722.9, 3246350 536742.8, 3246368 536761.8, 3246387 536779.8, 3246407 536796.8, 3246427 536812.7, 3246449 536827.5, 3246471 536841.2, 3246494 536853.7, 3246518 536865, 3246542 536875, 3246567 536883.7, 3246592 536891.2, 3246617 536897.3, 3246643 536902.1, 3246669 536905.5, 3246695 536907.5, 3246721 536908.2, 3246747 536907.5, 3246773 536905.5, 3246799 536902.1, 3246825 536897.3, 3246851 536891.2, 3246876 536883.7, 3246900 536875, 3246925 536865, 3246948 536853.7, 3246971 536841.2, 3246994 536827.5, 3247015 536812.7, 3247036 536796.8, 3247056 536779.8, 3247075 536761.8, 3247093 536742.8, 3247110 536722.9, 3247126 536702.1, 3247141 536680.5, 3247154 536658.2, 3247167 536635.2, 3247178 536611.6, 3247188 536587.4, 3247197 536562.7, 3247204 536537.6, 3247210 536512.2, 3247215 536486.4, 3247218 536460.5, 3247221 536434.4, 3247221 536408.2))"
"18","MX_DR_FC18",2,107.127148413593,42.2036430175888,0.503582395087001,80.6176783812567,0.0955284552845529,0.904471544715447,"dry",118.790382,"POINT (3246675 536533.7)","POLYGON ((3247175 536533.7, 3247174 536507.5, 3247172 536481.4, 3247169 536455.5, 3247164 536429.7, 3247158 536404.3, 3247151 536379.2, 3247142 536354.5, 3247132 536330.3, 3247121 536306.7, 3247108 536283.7, 3247094 536261.4, 3247080 536239.8, 3247064 536219, 3247047 536199.1, 3247029 536180.1, 3247010 536162.1, 3246990 536145.1, 3246969 536129.2, 3246947 536114.4, 3246925 536100.7, 3246902 536088.2, 3246879 536076.9, 3246854 536066.9, 3246830 536058.2, 3246805 536050.7, 3246779 536044.6, 3246753 536039.9, 3246727 536036.4, 3246701 536034.4, 3246675 536033.7, 3246649 536034.4, 3246623 536036.4, 3246597 536039.9, 3246571 536044.6, 3246546 536050.7, 3246521 536058.2, 3246496 536066.9, 3246472 536076.9, 3246448 536088.2, 3246425 536100.7, 3246403 536114.4, 3246381 536129.2, 3246360 536145.1, 3246341 536162.1, 3246322 536180.1, 3246304 536199.1, 3246287 536219, 3246271 536239.8, 3246256 536261.4, 3246242 536283.7, 3246230 536306.7, 3246218 536330.3, 3246208 536354.5, 3246200 536379.2, 3246192 536404.3, 3246186 536429.7, 3246181 536455.5, 3246178 536481.4, 3246176 536507.5, 3246175 536533.7, 3246176 536559.9, 3246178 536586, 3246181 536611.9, 3246186 536637.7, 3246192 536663.1, 3246200 536688.2, 3246208 536712.9, 3246218 536737.1, 3246230 536760.7, 3246242 536783.7, 3246256 536806, 3246271 536827.6, 3246287 536848.4, 3246304 536868.3, 3246322 536887.3, 3246341 536905.3, 3246360 536922.3, 3246381 536938.2, 3246403 536953, 3246425 536966.7, 3246448 536979.2, 3246472 536990.5, 3246496 537000.5, 3246521 537009.2, 3246546 537016.7, 3246571 537022.8, 3246597 537027.5, 3246623 537031, 3246649 537033, 3246675 537033.7, 3246701 537033, 3246727 537031, 3246753 537027.5, 3246779 537022.8, 3246805 537016.7, 3246830 537009.2, 3246854 537000.5, 3246879 536990.5, 3246902 536979.2, 3246925 536966.7, 3246947 536953, 3246969 536938.2, 3246990 536922.3, 3247010 536905.3, 3247029 536887.3, 3247047 536868.3, 3247064 536848.4, 3247080 536827.6, 3247094 536806, 3247108 536783.7, 3247121 536760.7, 3247132 536737.1, 3247142 536712.9, 3247151 536688.2, 3247158 536663.1, 3247164 536637.7, 3247169 536611.9, 3247172 536586, 3247174 536559.9, 3247175 536533.7))"
"19","MX_DR_FC19",2,106.472961429792,42.6325418287413,0.511843460350155,86.6174920969441,0.150905432595573,0.849094567404427,"dry",79.259232,"POINT (3246540 535583)","POLYGON ((3247040 535583, 3247039 535556.8, 3247037 535530.7, 3247034 535504.8, 3247029 535479.1, 3247023 535453.6, 3247016 535428.5, 3247007 535403.8, 3246997 535379.6, 3246986 535356, 3246973 535333, 3246959 535310.7, 3246945 535289.1, 3246929 535268.3, 3246912 535248.4, 3246894 535229.5, 3246875 535211.4, 3246855 535194.4, 3246834 535178.5, 3246812 535163.7, 3246790 535150, 3246767 535137.5, 3246743 535126.2, 3246719 535116.2, 3246695 535107.5, 3246669 535100, 3246644 535093.9, 3246618 535089.2, 3246592 535085.7, 3246566 535083.7, 3246540 535083, 3246514 535083.7, 3246488 535085.7, 3246462 535089.2, 3246436 535093.9, 3246411 535100, 3246386 535107.5, 3246361 535116.2, 3246337 535126.2, 3246313 535137.5, 3246290 535150, 3246268 535163.7, 3246246 535178.5, 3246225 535194.4, 3246206 535211.4, 3246187 535229.5, 3246169 535248.4, 3246152 535268.3, 3246136 535289.1, 3246121 535310.7, 3246107 535333, 3246095 535356, 3246083 535379.6, 3246073 535403.8, 3246065 535428.5, 3246057 535453.6, 3246051 535479.1, 3246046 535504.8, 3246043 535530.7, 3246041 535556.8, 3246040 535583, 3246041 535609.2, 3246043 535635.3, 3246046 535661.2, 3246051 535687, 3246057 535712.4, 3246065 535737.5, 3246073 535762.2, 3246083 535786.4, 3246095 535810, 3246107 535833, 3246121 535855.3, 3246136 535876.9, 3246152 535897.7, 3246169 535917.6, 3246187 535936.6, 3246206 535954.6, 3246225 535971.6, 3246246 535987.5, 3246268 536002.3, 3246290 536016, 3246313 536028.5, 3246337 536039.8, 3246361 536049.8, 3246386 536058.5, 3246411 536066, 3246436 536072.1, 3246462 536076.9, 3246488 536080.3, 3246514 536082.3, 3246540 536083, 3246566 536082.3, 3246592 536080.3, 3246618 536076.9, 3246644 536072.1, 3246669 536066, 3246695 536058.5, 3246719 536049.8, 3246743 536039.8, 3246767 536028.5, 3246790 536016, 3246812 536002.3, 3246834 535987.5, 3246855 535971.6, 3246875 535954.6, 3246894 535936.6, 3246912 535917.6, 3246929 535897.7, 3246945 535876.9, 3246959 535855.3, 3246973 535833, 3246986 535810, 3246997 535786.4, 3247007 535762.2, 3247016 535737.5, 3247023 535712.4, 3247029 535687, 3247034 535661.2, 3247037 535635.3, 3247039 535609.2, 3247040 535583))"
"20","MX_DR_FC20",2,106.139032635852,39.2871311017375,0.473140495867769,79.9541809851088,0.102620087336245,0.897379912663755,"dry",96.464874,"POINT (3246503 536851)","POLYGON ((3247003 536851, 3247003 536824.9, 3247001 536798.8, 3246997 536772.8, 3246992 536747.1, 3246986 536721.6, 3246979 536696.5, 3246970 536671.9, 3246960 536647.7, 3246949 536624, 3246936 536601, 3246923 536578.7, 3246908 536557.1, 3246892 536536.4, 3246875 536516.5, 3246857 536497.5, 3246838 536479.5, 3246818 536462.5, 3246797 536446.5, 3246776 536431.7, 3246753 536418, 3246730 536405.5, 3246707 536394.3, 3246683 536384.2, 3246658 536375.5, 3246633 536368.1, 3246607 536362, 3246582 536357.2, 3246556 536353.8, 3246530 536351.7, 3246503 536351, 3246477 536351.7, 3246451 536353.8, 3246425 536357.2, 3246399 536362, 3246374 536368.1, 3246349 536375.5, 3246324 536384.2, 3246300 536394.3, 3246276 536405.5, 3246253 536418, 3246231 536431.7, 3246209 536446.5, 3246189 536462.5, 3246169 536479.5, 3246150 536497.5, 3246132 536516.5, 3246115 536536.4, 3246099 536557.1, 3246084 536578.7, 3246070 536601, 3246058 536624, 3246047 536647.7, 3246037 536671.9, 3246028 536696.5, 3246020 536721.6, 3246014 536747.1, 3246010 536772.8, 3246006 536798.8, 3246004 536824.9, 3246003 536851, 3246004 536877.2, 3246006 536903.3, 3246010 536929.3, 3246014 536955, 3246020 536980.4, 3246028 537005.5, 3246037 537030.2, 3246047 537054.4, 3246058 537078, 3246070 537101, 3246084 537123.4, 3246099 537144.9, 3246115 537165.7, 3246132 537185.6, 3246150 537204.6, 3246169 537222.6, 3246189 537239.6, 3246209 537255.5, 3246231 537270.4, 3246253 537284.1, 3246276 537296.5, 3246300 537307.8, 3246324 537317.8, 3246349 537326.6, 3246374 537334, 3246399 537340.1, 3246425 537344.9, 3246451 537348.3, 3246477 537350.4, 3246503 537351, 3246530 537350.4, 3246556 537348.3, 3246582 537344.9, 3246607 537340.1, 3246633 537334, 3246658 537326.6, 3246683 537317.8, 3246707 537307.8, 3246730 537296.5, 3246753 537284.1, 3246776 537270.4, 3246797 537255.5, 3246818 537239.6, 3246838 537222.6, 3246857 537204.6, 3246875 537185.6, 3246892 537165.7, 3246908 537144.9, 3246923 537123.4, 3246936 537101, 3246949 537078, 3246960 537054.4, 3246970 537030.2, 3246979 537005.5, 3246986 536980.4, 3246992 536955, 3246997 536929.3, 3247001 536903.3, 3247003 536877.2, 3247003 536851))"
